Entity,Code,Year,Oil Consumption - EJ,Gas Consumption - EJ,Coal Consumption - EJ,Solar Consumption - EJ,Hydro Consumption - EJ,Nuclear Consumption - EJ,Wind Consumption - EJ,Geo Biomass Other - EJ,Biofuels (TWh)
Kazakhstan,KAZ,1991,258.5973744,137.54561,439.5748841,0,20.000016,1.497686754,0,0,0
Kazakhstan,KAZ,1992,241.5885794,141.4476132,442.8204917,0,19.07223748,1.288992698,0,0,0
Kazakhstan,KAZ,1993,186.6076604,135.5946085,402.1265635,0,21.19168362,1.239888214,0,0,0
Kazakhstan,KAZ,1994,146.3027114,98.52557882,393.3727346,0,25.49724262,1.0557464,0,0,0
Kazakhstan,KAZ,1995,143.0072893,113.1580905,317.6906653,0,23.14168518,0.220970177,0,0,0
Kazakhstan,KAZ,1996,120.9073629,94.6235757,283.7431241,0,20.36390518,0.245522419,0,0,0
Kazakhstan,KAZ,1997,121.6478686,74.27462942,243.5859487,0,18.05279222,0.834776223,0,0,0
Kazakhstan,KAZ,1998,101.1080909,73.6307989,239.8547137,0,17.05834698,0.245522419,0,0,0
Kazakhstan,KAZ,1999,83.37872773,83.36629669,222.0838734,0,17.03334696,0,0,0,0
Kazakhstan,KAZ,2000,92.21467794,52.29367033,207.4642214,0,20.91960174,0,0,0,0
Kazakhstan,KAZ,2001,92.17125429,45.94023375,259.3480445,0,22.30186138,0,0,0,0
Kazakhstan,KAZ,2002,94.16752645,48.38519371,262.7509852,0,24.37457261,0,0,0,0
Kazakhstan,KAZ,2003,102.7321686,56.93790055,290.1129081,0,23.49636284,0,0,0,0
Kazakhstan,KAZ,2004,108.0197348,62.91528533,309.2524144,0,21.80946363,0,0,0,0
Kazakhstan,KAZ,2005,110.4461487,82.98339009,312.6716371,0,21.13158097,0,0,0,0
Kazakhstan,KAZ,2006,119.0395781,87.96979236,329.5642257,0,20.76372493,0,0,0,0
Kazakhstan,KAZ,2007,130.6733036,106.4255526,362.1445337,0,21.70531561,0,0,0,0
Kazakhstan,KAZ,2008,136.5516887,105.8073228,392.9509165,0,19.69211041,0,0,0,0
Kazakhstan,KAZ,2009,112.9509706,101.3972871,359.793411,0,18.04704785,0,0,0,0
Kazakhstan,KAZ,2010,119.0093141,110.243073,388.255998,0,20.91633437,0,0,0,0
Kazakhstan,KAZ,2011,138.4577484,121.6171312,422.6403531,0,20.42935871,0,0.000380945,0,0
Kazakhstan,KAZ,2012,139.2476312,129.5283867,440.2656322,5.41E-05,19.67176124,0,0.006864399,0,0
Kazakhstan,KAZ,2013,146.4043623,135.622729,435.8811187,0.002015935,19.79263169,0,0.011645777,0,0
Kazakhstan,KAZ,2014,147.0551689,149.7759821,430.7173946,0.003153146,21.02817929,0,0.03375877,0,0
Kazakhstan,KAZ,2015,163.8807774,153.3463597,398.1998886,0.11680173,23.44886352,0,0.333226323,0.001204168,0
Kazakhstan,KAZ,2016,168.6826232,158.0607911,394.1740077,0.222315666,29.22383792,0,0.691525346,0.004677519,0
Kazakhstan,KAZ,2017,174.0375482,167.5294228,422.9159248,0.231613935,28.02548417,0,0.84940993,0.005360504,0
Kazakhstan,KAZ,2018,185.0142438,189.9544219,473.5515966,0.351094024,25.78915981,0,0.957655254,0.006035502,0
Kazakhstan,KAZ,2019,190.8659036,179.0288161,464.4220149,0.719769889,24.72938836,0,1.227705864,0.012664867,0
Kazakhstan,KAZ,1980,,,,,,,,,0
Kazakhstan,KAZ,1981,,,,,,,,,0
Kazakhstan,KAZ,1982,,,,,,,,,0
Kazakhstan,KAZ,1983,,,,,,,,,0
Kazakhstan,KAZ,1984,,,,,,,,,0
Kenya,KEN,1990,,,,,,,,,0
Kenya,KEN,1995,,,,,,,,,0
Kenya,KEN,2000,,,,,,,,,0
Kenya,KEN,2001,,,,,,,,,0
Kenya,KEN,2002,,,,,,,,,0
Kenya,KEN,2003,,,,,,,,,0
Kenya,KEN,2004,,,,,,,,,0
Kenya,KEN,2005,,,,,,,,,0
Kenya,KEN,2006,,,,,,,,,0
Kenya,KEN,2007,,,,,,,,,0
Kenya,KEN,2008,,,,,,,,,0
Kenya,KEN,2009,,,,,,,,,0
Kenya,KEN,2010,,,,,,,,,0
Kenya,KEN,2011,,,,,,,,,0
Kenya,KEN,2012,,,,,,,,,0
Kenya,KEN,2013,,,,,,,,,0
Kenya,KEN,2014,,,,,,,,,0
Kenya,KEN,2015,,,,,,,,,0
Kenya,KEN,2016,,,,,,,,,0
Kenya,KEN,2017,,,,,,,,,0
Kenya,KEN,2018,,,,,,,,,0
Kenya,KEN,2019,,,,,,,,,0
Kuwait,KWT,1965,63.82584934,17.26151381,0,0,0,0,0,0,0
Kuwait,KWT,1966,62.33592069,22.61001809,0,0,0,0,0,0,0
Kuwait,KWT,1967,60.89931566,25.72602058,0,0,0,0,0,0,0
Kuwait,KWT,1968,59.52942962,31.72052538,0,0,0,0,0,0,0
Kuwait,KWT,1969,58.21527948,35.40652833,0,0,0,0,0,0,0
Kuwait,KWT,1970,56.95886633,19.35151548,0,0,0,0,0,0,0
Kuwait,KWT,1971,56.2949592,19.98801599,0,0,0,0,0,0,0
Kuwait,KWT,1972,61.20599258,23.6265189,0,0,0,0,0,0,0
Kuwait,KWT,1973,58.18300405,26.46702117,0,0,0,0,0,0,0
Kuwait,KWT,1974,53.44193942,27.84452228,0,0,0,0,0,0,0
Kuwait,KWT,1975,42.54566237,30.51402441,0,0,0,0,0,0,0
Kuwait,KWT,1976,49.48698459,36.70802937,0,0,0,0,0,0,0
Kuwait,KWT,1977,47.87831886,40.02353202,0,0,0,0,0,0,0
Kuwait,KWT,1978,51.38193083,44.84953588,0,0,0,0,0,0,0
Kuwait,KWT,1979,57.40673343,59.38454751,0,0,0,0,0,0,0
Kuwait,KWT,1980,49.43251677,38.67453094,0,0,0,0,0,0,0
Kuwait,KWT,1981,67.09131673,44.4980356,0,0,0,0,0,0,0
Kuwait,KWT,1982,76.69922164,34.91252793,0,0,0,0,0,0,0
Kuwait,KWT,1983,84.84798455,38.33253067,0,0,0,0,0,0,0
Kuwait,KWT,1984,89.7368079,41.57203326,0,0,0,0,0,0,0
Kuwait,KWT,1985,88.12435689,39.90003192,0,0,0,0,0,0,0
Kuwait,KWT,1986,90.79238708,54.43504355,0,0,0,0,0,0,0
Kuwait,KWT,1987,89.80994101,45.41003633,0,0,0,0,0,0,0
Kuwait,KWT,1988,88.53722805,64.98005198,0,0,0,0,0,0,0
Kuwait,KWT,1989,89.43194321,77.52006202,0,0,0,0,0,0,0
Kuwait,KWT,1990,39.37301317,39.80503184,0,0,0,0,0,0,0
Kuwait,KWT,1991,40.38823426,4.7500038,0,0,0,0,0,0,0
Kuwait,KWT,1992,57.42170122,24.89001991,0,0,0,0,0,0,0
Kuwait,KWT,1993,59.51273289,51.49004119,0,0,0,0,0,0,0
Kuwait,KWT,1994,79.70200376,56.71504537,0,0,0,0,0,0,0
Kuwait,KWT,1995,82.19271325,88.14107051,0,0,0,0,0,0,0
Kuwait,KWT,1996,80.30107619,88.3690707,0,0,0,0,0,0,0
Kuwait,KWT,1997,87.53698164,88.06507045,0,0,0,0,0,0,0
Kuwait,KWT,1998,123.1852406,90.16457213,0,0,0,0,0,0,0
Kuwait,KWT,1999,137.4818827,82.53606603,0,0,0,0,0,0,0
Kuwait,KWT,2000,138.4269079,91.20007296,0.000289873,0,0,0,0,0,0
Kuwait,KWT,2001,142.9551062,90.2500722,0.000756255,0,0,0,0,0,0
Kuwait,KWT,2002,154.7837791,82.7450662,0.003279335,0,0,0,0,0,0
Kuwait,KWT,2003,184.2420268,95.000076,0.001089874,0,0,0,0,0,0
Kuwait,KWT,2004,209.2801636,103.5500828,0.000985092,0,0,0,0,0,0
Kuwait,KWT,2005,229.4980518,116.8500935,0,0,0,0,0,0,0
Kuwait,KWT,2006,209.3401313,117.8950943,0.027147582,0,0,0,0,0,0
Kuwait,KWT,2007,210.9595844,106.9700856,0.004620312,0,0,0,0,0,0
Kuwait,KWT,2008,225.181471,120.6500965,0.007815101,0,0,0,0,0,0
Kuwait,KWT,2009,242.8082863,118.4612248,0,0,0,0,0,0,0
Kuwait,KWT,2010,251.9447238,139.7554913,0.044709101,0,0,0,0,0,0
Kuwait,KWT,2011,234.3495988,158.5793817,0.157460915,0,0,0,0,0,0
Kuwait,KWT,2012,261.4170585,175.3185524,0,0,0,0,0,0,0
Kuwait,KWT,2013,271.8440558,177.7040445,3.186330376,0.000465964,0,0,0,0,0
Kuwait,KWT,2014,233.9704816,178.7115747,2.532949373,0.008342222,0,0,0,0,0
Kuwait,KWT,2015,245.2579555,203.2272323,2.099682515,0.012876498,0,0,0,0,0
Kuwait,KWT,2016,253.97443,211.4993032,2.588751646,0.122757199,0,0,0,0,0
Kuwait,KWT,2017,225.7746158,210.2753293,1.977971506,0.122035098,0,0,0.043800035,0,0
Kuwait,KWT,2018,222.6888918,211.522533,2.227407294,0.163241376,0,0,0.043543894,0,0
Kuwait,KWT,2019,217.2227226,235.1622324,2.10972323,0.352490687,0,0,0.043383348,0,0
Latvia,LVA,1985,67.93244242,21.10498247,8.443386755,0,8.274105508,0,0,0,0
Latvia,LVA,1986,57.17035508,22.07032247,10.65471672,0,8.335486113,0,0,0,0
Latvia,LVA,1987,46.47374651,22.95521748,9.755949605,0,10.27511322,0,0,0,0
Latvia,LVA,1988,41.67111774,24.72027543,9.792235234,0,8.335486113,0,0,0,0
Latvia,LVA,1989,41.65628683,24.72027543,7.996794397,0,10.01731468,0,0,0,0
Latvia,LVA,1990,39.24621842,25.68561544,8.239861592,0,12.48889888,0,0,0,0
Latvia,LVA,1991,38.05295051,24.72027543,7.222235778,0,9.0972295,0,0,0,0
Latvia,LVA,1992,29.10621495,14.12046361,6.353474083,0,7.00278338,0,0,0,0
Latvia,LVA,1993,26.01440299,8.830021813,5.806863645,0,7.98889528,0,0,0,0
Latvia,LVA,1994,24.65199415,8.830021813,4.368231495,0,9.1805629,0,0,0,0
Latvia,LVA,1995,22.18567853,10.59034771,3.107538486,0,8.15833986,0,0,0,0
Latvia,LVA,1996,23.343512,9.7054527,2.913317331,0,5.1666708,0,0.00277778,0,0
Latvia,LVA,1997,20.72616686,9.7054527,2.602796082,0,8.20278434,0,0.00555556,0,0
Latvia,LVA,1998,19.79526991,10.97837653,1.920114536,0,11.98889848,0,0.00555556,0,0
Latvia,LVA,1999,18.43734444,10.51463476,1.483989187,0,7.65833946,0,0.00555556,0,0
Latvia,LVA,2000,15.13918746,12.73397036,1.530509224,0,7.83056182,0,0.0138889,0,0
Latvia,LVA,2001,17.66040195,13.24030066,1.428165143,0,7.818350411,0,0.008279227,0.008279227,0
Latvia,LVA,2002,17.53628563,15.08580361,1.151370921,0,6.756134437,0,0.030161314,0.027419377,0
Latvia,LVA,2003,17.69993507,15.00535861,1.032744826,0,6.173402375,0,0.130769335,0.065384668,0
Latvia,LVA,2004,18.99779643,16.56220597,0.781536625,0,8.416089535,0,0.132643418,0.102866324,0
Latvia,LVA,2005,20.11461805,16.08900009,0.940867753,0,8.946526145,0,0.126424152,0.112974774,0
Latvia,LVA,2006,18.93387617,16.6284548,1.008321807,0,7.211640989,0,0.122956073,0.114937199,0
Latvia,LVA,2007,20.56504427,16.08900009,1.246736997,0,7.259537058,0,0.140781363,0.111562589,0
Latvia,LVA,2008,20.18840437,15.75775597,1.235106988,0,8.206994143,0,0.153105713,0.118788915,0
Latvia,LVA,2009,18.39537898,14.45170773,0.996691797,0,9.069297379,0,0.125926027,0.125926027,0
Latvia,LVA,2010,20.73953777,17.23415833,1.272323018,0,9.177921453,0,0.127760838,0.172086027,0
Latvia,LVA,2011,19.03809149,15.18044479,1.290931033,0.000518293,7.481560863,0,0.18399405,0.310975859,0
Latvia,LVA,2012,19.01038365,14.27188949,1.031581825,0.000515152,9.530310655,0,0.278182041,0.741818775,0
Latvia,LVA,2013,19.21455416,14.06213625,0.871087697,0.000512049,7.455427651,0,0.304668918,1.285241992,0
Latvia,LVA,2014,19.32120633,12.63763511,0.694544156,0.000508982,5.074554958,0,0.257036134,1.702546272,0
Latvia,LVA,2015,20.28122245,12.74351019,0.53777163,0.000505953,4.725599019,0,0.371875298,1.945388461,0
Latvia,LVA,2016,20.9181479,13.19588556,0.476830381,0.000960652,6.359916331,0,0.326923338,2.069676212,0
Latvia,LVA,2017,21.36683286,11.96388457,0.465200372,0.001100001,10.95155876,0,0.3750003,2.326601861,0
Latvia,LVA,2018,19.82420661,13.71563597,0.558240447,0.003163891,6.04337808,0,0.303311061,2.345492373,0
Latvia,LVA,2019,21.70961259,13.1188855,0.848990679,0,5.219279299,0,0.382777487,2.419252129,0
Libya,LBY,1965,,,,,,,,,0
Libya,LBY,1966,,,,,,,,,0
Libya,LBY,1967,,,,,,,,,0
Libya,LBY,1968,,,,,,,,,0
Libya,LBY,1969,,,,,,,,,0
Libya,LBY,1970,,,,,,,,,0
Libya,LBY,1971,,,,,,,,,0
Libya,LBY,1972,,,,,,,,,0
Libya,LBY,1973,,,,,,,,,0
Libya,LBY,1974,,,,,,,,,0
Libya,LBY,1975,,,,,,,,,0
Libya,LBY,1976,,,,,,,,,0
Libya,LBY,1977,,,,,,,,,0
Libya,LBY,1978,,,,,,,,,0
Libya,LBY,1979,,,,,,,,,0
Libya,LBY,1980,,,,,,,,,0
Libya,LBY,1981,,,,,,,,,0
Libya,LBY,1982,,,,,,,,,0
Libya,LBY,1983,,,,,,,,,0
Libya,LBY,1984,,,,,,,,,0
Libya,LBY,1985,,,,,,,,,0
Libya,LBY,1986,,,,,,,,,0
Libya,LBY,1987,,,,,,,,,0
Libya,LBY,1988,,,,,,,,,0
Libya,LBY,1989,,,,,,,,,0
Libya,LBY,1990,,,,,,,,,0
Libya,LBY,1991,,,,,,,,,0
Libya,LBY,1992,,,,,,,,,0
Libya,LBY,1993,,,,,,,,,0
Libya,LBY,1994,,,,,,,,,0
Libya,LBY,1995,,,,,,,,,0
Libya,LBY,1996,,,,,,,,,0
Libya,LBY,1997,,,,,,,,,0
Libya,LBY,1998,,,,,,,,,0
Libya,LBY,1999,,,,,,,,,0
Libya,LBY,2000,,,,,,,,,0
Libya,LBY,2001,,,,,,,,,0
Libya,LBY,2002,,,,,,,,,0
Libya,LBY,2003,,,,,,,,,0
Libya,LBY,2004,,,,,,,,,0
Libya,LBY,2005,,,,,,,,,0
Libya,LBY,2006,,,,,,,,,0
Libya,LBY,2007,,,,,,,,,0
Libya,LBY,2008,,,,,,,,,0
Libya,LBY,2009,,,,,,,,,0
Libya,LBY,2010,,,,,,,,,0
Libya,LBY,2011,,,,,,,,,0
Libya,LBY,2012,,,,,,,,,0
Libya,LBY,2013,,,,,,,,,0
Libya,LBY,2014,,,,,,,,,0
Libya,LBY,2015,,,,,,,,,0
Libya,LBY,2016,,,,,,,,,0
Libya,LBY,2017,,,,,,,,,0
Libya,LBY,2018,,,,,,,,,0
Libya,LBY,2019,,,,,,,,,0
Lithuania,LTU,1985,102.3820126,40.7919304,9.457709646,0,1.092574763,26.3322794,0,0,0
Lithuania,LTU,1986,85.66675855,40.87849153,11.00724557,0,1.068022521,27.4494064,0,0,0
Lithuania,LTU,1987,94.00663687,42.69627516,10.83530751,0,1.006641916,25.5097793,0,0,0
Lithuania,LTU,1988,90.39185764,44.5140588,10.92309741,0,1.068022521,35.58847458,0,0,0
Lithuania,LTU,1989,92.73811788,47.24073425,10.20570421,0,1.068022521,46.25642367,0,0,0
Lithuania,LTU,1990,88.64620429,54.41448753,9.271443417,0,1.15000092,47.31392674,0,0,0
Lithuania,LTU,1991,97.50753407,56.32878706,10.35536028,0,0.93888964,47.22226,0,0,0
Lithuania,LTU,1992,51.24439171,32.18023574,4.853202883,0,0.86388958,40.66114364,0,0,0
Lithuania,LTU,1993,44.57835515,17.40430892,4.303103442,0,1.09166754,34.0555828,0,0,0
Lithuania,LTU,1994,41.33188613,20.13503511,3.572738858,0,1.25555656,21.40557268,0,0,0
Lithuania,LTU,1995,37.49484781,23.59612588,2.854004283,0,1.03611194,32.83891516,0,0,0
Lithuania,LTU,1996,38.9135293,25.22665318,2.622567098,0,0.90555628,38.72780876,0,0,0
Lithuania,LTU,1997,38.54567334,23.28793063,2.120150696,0,0.8194451,33.40002672,0,0,0
Lithuania,LTU,1998,44.21777232,20.39787332,1.849171479,0,1.15833426,37.65003012,0,0,0
Lithuania,LTU,1999,36.40577301,21.08404387,1.578192263,0,1.15000092,27.39446636,0,0,0
Lithuania,LTU,2000,28.06079328,24.00782821,1.073449859,0,0.942500754,23.38612982,0,0,0
Lithuania,LTU,2001,32.3099489,24.96614097,0.97459478,0,0.898296173,31.35619392,0,0.005519485,0
Lithuania,LTU,2002,29.91214976,25.24177219,1.571214257,0,0.968452388,38.77648263,0,0.010967751,0
Lithuania,LTU,2003,28.64584458,27.3805309,2.029436624,0,0.885689811,42.18400811,0,0.019070528,0
Lithuania,LTU,2004,30.69820204,27.31191385,1.96198257,0,1.138297089,40.88016009,0.00324841,0.016242051,0
Lithuania,LTU,2005,32.76468904,28.80637005,2.149225719,0,1.212326919,27.80685769,0.004841776,0.018829129,0
Lithuania,LTU,2006,32.96343739,28.54585784,2.919132335,0,1.061431667,23.12429523,0.036619526,0.066823953,0
Lithuania,LTU,2007,32.46181843,33.63514991,2.901687321,0,1.117219644,26.11866152,0.28182835,0.143437615,0
Lithuania,LTU,2008,35.33963559,30.19150415,2.46207297,0,1.060916998,26.11693083,0.346071705,0.182143003,0
Lithuania,LTU,2009,30.29570745,25.3720283,1.957330566,0,1.113133607,28.47134994,0.413719467,0.267592807,0
Lithuania,LTU,2010,31.22281967,28.98198319,2.407411926,0,1.407976587,0,0.584049547,0.383282515,0
Lithuania,LTU,2011,30.18125203,31.6196693,2.78771323,0.000259147,1.243644288,0,1.230946107,0.406860082,0
Lithuania,LTU,2012,30.91721684,30.8741857,2.717933174,0.005924247,1.087743294,0,1.39116778,0.561515601,0
Lithuania,LTU,2013,30.04503984,25.17199214,3.127309502,0.114698887,1.334398658,0,1.543058463,0.914006755,0
Lithuania,LTU,2014,29.44016147,24.01713221,2.645827117,0.185778592,1.013384044,0,1.626453397,1.017455904,0
Lithuania,LTU,2015,32.1855515,24.03766923,2.121313697,0.185431696,0.884405469,0,2.049867711,1.129539594,0
Lithuania,LTU,2016,34.99661369,21.41866713,2.149225719,0.167233862,1.14146541,0,2.85655554,1.08714584,0
Lithuania,LTU,2017,36.3995177,22.28887783,2.303904843,0.166250133,1.506001205,0,3.409502728,1.259001007,0
Lithuania,LTU,2018,38.39899883,22.38688791,2.458583967,0.198830568,1.118421947,0,2.845762511,1.168129589,0
Lithuania,LTU,2019,38.34468484,21.57157726,2.370123267,0.222859662,0.85677159,0,3.612802745,1.347062847,0
Lithuania,LTU,1980,,,,,,,,,0
Lithuania,LTU,1981,,,,,,,,,0
Lithuania,LTU,1982,,,,,,,,,0
Lithuania,LTU,1983,,,,,,,,,0
Lithuania,LTU,1984,,,,,,,,,0
Luxembourg,LUX,1965,9.832371477,0,31.71619837,0,0.240033525,0,0,0,0
Luxembourg,LUX,1966,11.18958173,0,28.63773491,0,0.215997395,0,0,0,0
Luxembourg,LUX,1967,12.35805378,0,26.83392047,0,0.243769639,0,0,0,0
Luxembourg,LUX,1968,13.64164536,0,28.76217601,0,0.248977977,0,0,0,0
Luxembourg,LUX,1969,15.10455292,0.029250023,30.55552344,0,0.216658507,0,0,0,0
Luxembourg,LUX,1970,16.02330365,0.072950558,31.33008206,0,0.239483525,0,0,0,0
Luxembourg,LUX,1971,16.68127862,0.146538117,28.8726611,0,0.135361219,0,0,0,0
Luxembourg,LUX,1972,17.51692512,1.172304938,28.41560173,0,0.159616794,0,0,0,0
Luxembourg,LUX,1973,19.46496085,2.344609876,28.15625252,0,0.140925113,0,0,0,0
Luxembourg,LUX,1974,17.50475095,3.15056952,30.01705401,0,0.208164055,0,0,0,0
Luxembourg,LUX,1975,15.61212221,3.647527918,22.82505626,0,0.179847366,0,0,0,0
Luxembourg,LUX,1976,16.90723158,4.176336341,21.13870491,0,0.113316757,0,0,0,0
Luxembourg,LUX,1977,16.63234608,4.396143517,18.21957258,0,0.218402953,0,0,0.03611114,0
Luxembourg,LUX,1978,16.7499809,4.835757869,19.26278441,0,0.207791833,0,0,0.0416667,0
Luxembourg,LUX,1979,15.52522936,5.055565044,21.39107611,0,0.226822404,0,0,0.04444448,0
Luxembourg,LUX,1980,12.98823984,4.44998406,21.22011498,0,0.239561303,0,0,0.0416667,0
Luxembourg,LUX,1981,12.48188665,3.443645755,17.06703865,0,0.256116872,0,0,0.05000004,0
Luxembourg,LUX,1982,12.34654321,2.857493286,15.71679457,0,0.227416849,0,0,0.05000004,0
Luxembourg,LUX,1983,11.75857746,2.710955169,14.42237454,0,0.224258513,0,0,0.04722226,0
Luxembourg,LUX,1984,11.77936303,2.930762345,16.41924714,0,0.238633524,0,0,0.05277782,0
Luxembourg,LUX,1985,12.51788224,3.209824568,16.29713204,0,0.193364044,0,0,0.05000004,0
Luxembourg,LUX,1986,13.63558146,3.136874009,14.48285059,0,0.239141858,0,0,0.04722226,0
Luxembourg,LUX,1987,15.45625098,3.57457736,10.43444435,0,0.278003,0,0,0.06111116,0
Luxembourg,LUX,1988,15.8657713,3.720478476,10.64029551,0,0.255472427,0,0,0.06388894,0
Luxembourg,LUX,1989,17.43659839,4.231132385,13.18145255,0,0.194622378,0,0,0.05277782,0
Luxembourg,LUX,1990,19.12523314,4.981480985,12.79766224,0,0.1944446,0,0,0.034736139,0
Luxembourg,LUX,1991,22.28314725,5.179489644,12.17313074,0,0.23333352,0,0,0.038822253,0
Luxembourg,LUX,1992,22.93276814,5.398341319,11.46718917,0,0.1944446,0,0,0.032694471,0
Luxembourg,LUX,1993,22.86837856,5.606771485,11.84865348,0,0.18611126,0,0,0.040866699,0
Luxembourg,LUX,1994,22.84245877,5.648457519,10.21696317,0,0.23888908,0,0,0.041888922,0
Luxembourg,LUX,1995,21.41088402,6.454917664,5.746387597,0,0.24444464,0,0,0.054147266,0
Luxembourg,LUX,1996,22.17654216,7.081102165,5.414932332,0,0.1666668,0,0,0.042911145,0
Luxembourg,LUX,1997,23.15892373,7.255871055,3.435504748,0,0.23055574,0,0.00833334,0.04699726,0
Luxembourg,LUX,1998,24.09104847,7.326424611,1.143229915,0,0.3194447,0,0.03055558,0.047411149,0
Luxembourg,LUX,1999,25.73944609,7.59946808,1.156022925,0,0.2361113,0,0.05000004,0.052361153,0
Luxembourg,LUX,2000,27.61082438,7.807757996,1.275812021,0.000111111,0.343066941,0,0.068730611,0.062088939,0
Luxembourg,LUX,2001,29.31100061,8.679506944,1.376993102,0.000126948,0.325737923,0,0.065516286,0.071402817,0
Luxembourg,LUX,2002,29.86883488,12.40725993,0.857131686,0.000161774,0.273456187,0,0.067119892,0.074073446,0
Luxembourg,LUX,2003,32.06687611,12.55951005,0.658258527,0.003811381,0.216368763,0,0.071291083,0.093039658,0
Luxembourg,LUX,2004,36.37141406,13.90801113,0.92458574,0.024901772,0.281685894,0,0.106653429,0.115250888,0
Luxembourg,LUX,2005,37.3566883,13.68005669,0.902488722,0.047605418,0.249994346,0,0.140548688,0.124172726,0
Luxembourg,LUX,2006,35.52235841,14.3093217,1.076938862,0.056436838,0.297532313,0,0.154994149,0.147590055,0
Luxembourg,LUX,2007,34.57505936,13.35654444,0.911792729,0.055518326,0.309989935,0,0.170759824,0.166459352,0
Luxembourg,LUX,2008,34.84933865,12.71418517,0.871087697,0.052876906,0.348748416,0,0.159940035,0.183853563,0
Luxembourg,LUX,2009,32.62507281,12.93794835,0.778047622,0.053298191,0.277664265,0,0.166516183,0.205115133,0
Luxembourg,LUX,2010,34.16723876,13.91631488,0.779210623,0.055140535,0.280711421,0,0.143621434,0.219383611,0
Luxembourg,LUX,2011,34.88957679,12.00528535,0.679192543,0.066714688,0.163262326,0,0.165983364,0.24095187,0
Luxembourg,LUX,2012,33.66674079,12.22373153,0.6245315,0.098592352,0.253202324,0,0.199533796,0.242149739,0
Luxembourg,LUX,2013,33.10769161,10.34957878,0.557077446,0.188787199,0.305168166,0,0.212569297,0.241203054,0
Luxembourg,LUX,2014,31.91340072,9.805912345,0.620949457,0.241107528,0.274310998,0,0.203277408,0.29323751,0
Luxembourg,LUX,2015,31.35913526,8.942746404,0.571452137,0.262389644,0.251086659,0,0.257651397,0.318659183,0
Luxembourg,LUX,2016,31.31988537,8.247024848,0.609226407,0.252203752,0.290234996,0,0.255216476,0.352116554,0
Luxembourg,LUX,2017,32.7690479,8.061149449,0.527199952,0.271157717,0.214122671,0,0.58705797,0.428450343,0
Luxembourg,LUX,2018,34.66896176,7.950639111,0.489983922,0.297562373,0.230588781,0,0.632716149,0.54032704,0
Luxembourg,LUX,2019,35.28162285,7.954888918,0.649736148,0.298408159,0.262804903,0,0.660603501,0.695955092,0
Madagascar,MDG,1995,,,,,,,,,0
Madagascar,MDG,1996,,,,,,,,,0
Madagascar,MDG,1997,,,,,,,,,0
Madagascar,MDG,1998,,,,,,,,,0
Madagascar,MDG,1999,,,,,,,,,0
Madagascar,MDG,2000,,,,,,,,,0
Madagascar,MDG,2001,,,,,,,,,0
Madagascar,MDG,2002,,,,,,,,,0
Madagascar,MDG,2003,,,,,,,,,0
Madagascar,MDG,2004,,,,,,,,,0
Madagascar,MDG,2005,,,,,,,,,0
Madagascar,MDG,2006,,,,,,,,,0
Madagascar,MDG,2007,,,,,,,,,0
Madagascar,MDG,2008,,,,,,,,,0
Madagascar,MDG,2009,,,,,,,,,0
Madagascar,MDG,2010,,,,,,,,,0
Madagascar,MDG,2011,,,,,,,,,0
Madagascar,MDG,2012,,,,,,,,,0
Madagascar,MDG,2013,,,,,,,,,0
Madagascar,MDG,2014,,,,,,,,,0
Madagascar,MDG,2015,,,,,,,,,0
Madagascar,MDG,2016,,,,,,,,,0
Madagascar,MDG,2017,,,,,,,,,0
Madagascar,MDG,2018,,,,,,,,,0
Madagascar,MDG,2019,,,,,,,,,0
Malaysia,MYS,1965,27.11831446,0,0.17445014,0,1.63055686,0,0,0,0
Malaysia,MYS,1966,31.59525059,0,0.232600186,0,1.92222376,0,0,0,0
Malaysia,MYS,1967,31.96451096,0,0.139560112,0,2.0138905,0,0,0,0
Malaysia,MYS,1968,32.40422652,0,0.139560112,0,2.23333512,0,0,0,0
Malaysia,MYS,1969,33.43585398,0,0.17445014,0,2.81666892,0,0,0,0
Malaysia,MYS,1970,36.89187744,0.081410065,0.186080149,0,3.33889156,0,0,0,0
Malaysia,MYS,1971,40.40336094,0.828746022,0.476830381,0,2.90555788,0,0,0,0
Malaysia,MYS,1972,44.891057,1.160505016,1.209520968,0,3.20555812,0,0,0,0
Malaysia,MYS,1973,48.86822747,1.160505016,1.151370921,0,3.07778024,0,0,0,0
Malaysia,MYS,1974,48.6963295,2.419253413,1.151370921,0,2.79444668,0,0,0,0
Malaysia,MYS,1975,51.37044088,2.916252073,0.104670084,0,2.7916689,0,0,0,0
Malaysia,MYS,1976,57.30572635,3.471754695,0.116300093,0,2.63333544,0,0,0,0
Malaysia,MYS,1977,65.14698693,3.176745355,0.127930102,0,2.13611282,0,0,0,0
Malaysia,MYS,1978,70.55261276,23.5042488,0.279120223,0,2.510975946,0,0,0,0
Malaysia,MYS,1979,85.69597455,29.2494734,0.395420316,0,3.065347258,0,0,0,0
Malaysia,MYS,1980,96.89528505,26.01633081,0.581500465,0,3.913209266,0,0,0,0
Malaysia,MYS,1981,103.3768184,21.8760475,1.081590865,0,4.33714027,0,0,0,0
Malaysia,MYS,1982,108.1534215,27.53986203,0.988550791,0,4.174089884,0,0,0,0
Malaysia,MYS,1983,115.8063613,38.60000088,2.570232056,0,4.858901505,0,0,0,0
